"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"	"MIV0_avg"	"MIV2_avg"	"log2FC"
"gene-HI_0435"	1629.46912543942	4.0480137698147	0.218366731122442	18.5376854294939	1.02540777430071e-76	1.05134455918008e-74	"comE"	"competence_protein_E"	11.8133333333333	214.673333333333	4.07313006675061
"gene-HI_0436"	306.91659885674	5.78594257644254	0.384196408823726	15.0598559579384	2.97434363291349e-51	1.48122312919092e-49	"comD"	"competence_protein_D"	2.2	136.853333333333	5.42891843721387
"gene-HI_0437"	765.717166160904	5.63985739830642	0.328273101526242	17.1803823465431	3.72448327490603e-66	2.40436086968933e-64	"comC"	"competence_protein_C"	4.89333333333333	268.26	5.51377224664218
"gene-HI_0438"	960.652487887091	5.7423861007202	0.262790579042535	21.8515675928806	7.51100502991985e-106	1.19015288792275e-103	"comB"	"competence_protein_B"	5.93333333333333	347.166666666667	5.65008515381338
"gene-HI_0439"	3282.5668939424	6.47563637691347	0.228864636810843	28.2946132139479	4.02570439465526e-176	2.3389342532947e-173	"comA"	"competence_protein_A"	7.77666666666667	759.663333333333	6.43744113793933
"gene-HI_0440"	4354.05166924706	-0.931600728797628	0.213911072766142	-4.35508417937813	1.33015791606164e-05	5.45521234751867e-05	"ponA"	"penicillin-binding_protein_1A"	187.27	107.62	-0.793513362754498
"gene-HI_0441"	1606.1834881026	-0.919833077403971	0.241598949640725	-3.80727266725219	0.000140507799944118	0.000490791774153502	"."	"orfJ_protein"	211.33	122.586666666667	-0.780785118994472
"gene-HI_0442"	1824.86280359449	-0.260955766292709	0.22385894860628	-1.16571514302819	0.243729635588735	0.354312556156101	"."	"conserved_hypothetical_protein"	462.32	423.303333333333	-0.126912947606575
"gene-HI_0443"	2311.77995741997	-0.419398207264044	0.180920471654761	-2.3181357169152	0.0204419463189071	0.0443163089973322	"recR"	"recombination_protein"	373.396666666667	307.56	-0.279016539277696
"gene-HI_0444"	1652.61472452131	-1.55300348114018	0.245353898506665	-6.32964664752613	2.45723259335513e-10	1.74814547355837e-09	"topB"	"DNA_topoisomerase_III"	107.26	40.49	-1.38366473084299
"gene-HI_0445"	4060.63385476313	0.272520563524191	0.350314288054703	0.77793162544839	0.43660932298731	0.553864665186959	"secG"	"protein-export_membrane_protein"	923.963333333333	1244.40666666667	0.429148825404012
"gene-HI_0446"	2082.68155259727	-0.621514683469302	0.307579635773063	-2.02066265507858	0.0433146981981253	0.0850197285578067	"fruA"	"PTS_system%2C_fructose-specific_IIBC_component"	128.71	92.5166666666667	-0.471994296448583
"gene-HI_0447"	1102.202991413	-0.264393206089483	0.558686677340012	-0.473240577971713	0.636041550811041	0.735159431739817	"fruK"	"1-phosphofructokinase"	109.016666666667	101.096666666667	-0.107786332622211
"gene-HI_0448"	4873.77519103057	0.0675810514315404	0.368512179149115	0.183388922416576	0.854492867104612	0.898722102840835	"fruB"	"PTS_system%2C_fructose-specific_IIA/FPr_component"	270.43	314.46	0.216876900075718
"gene-HI_0449"	1064.72339266037	-0.357007284223189	0.23323668704948	-1.53066521712106	0.12585215445171	0.205009631036758	"."	"predicted_coding_region_HI0449"	189.58	162.573333333333	-0.220459155729041
"gene-HI_0450"	783.477046056188	0.458960533444578	0.263517233004513	1.74167179964552	0.081565889766406	0.143896099051463	"vapD"	"virulence_associated_protein_D"	203.52	309.756666666667	0.603543410627061
"gene-HI_0451"	377.442535690053	0.537187942424536	0.439584898335643	1.22203457047419	0.221694554032857	0.325812485395675	"."	"conserved_hypothetical_protein"	136.77	220.73	0.686542210305135
"gene-HI_0452"	1671.68557235118	-0.309499480130784	0.218325486046045	-1.41760582209587	0.156305879405542	0.242012214519245	"."	"conserved_hypothetical_protein"	121.19	107.446666666667	-0.172140510709203
"gene-HI_0453"	1393.68160029531	0.11713275491524	0.277260853483583	0.422464092725499	0.672686304476015	0.762844651074622	"."	"conserved_hypothetical_protein"	216.56	257.213333333333	0.247150167936939
"gene-HI_0454"	662.315956757298	-0.488648715575235	0.213267057746111	-2.29125267042864	0.0219488042681112	0.0467686623952541	"."	"conserved_hypothetical_protein"	84.0433333333333	65.9133333333333	-0.34590443056377
"gene-HI_0455"	1236.92379284684	-0.41507397342599	0.201211019952578	-2.06287892941359	0.039124132500738	0.0774044982392581	"holB"	"DNA_polymerase_III%2C_delta'_subunit"	122.25	101.283333333333	-0.26901656384892
"gene-HI_0456"	685.908940633152	-0.593551753096063	0.225442144670191	-2.63283404247416	0.00846757108839536	0.0205270881878625	"."	"thymidylate_kinase"	110.95	80.7733333333333	-0.453152172820425
"gene-HI_0457"	397.607791394855	-0.838572006009218	0.489495899486223	-1.71313387280545	0.0866879136707455	0.150795442642824	"."	"conserved_hypothetical_protein"	41.6466666666667	26.1	-0.654140130963158
"gene-HI_0458"	3570.32098947012	-0.55536212178528	0.195528637359551	-2.84031090936333	0.00450695837836106	0.011689923293874	"."	"stationary_phase_survival_protein_SurA%2C_putative"	383.873333333333	287.936666666667	-0.41363041826003
"gene-HI_0459"	688.857668014186	0.393932102837658	0.224913706756617	1.75148108364929	0.079863076885186	0.141321160417136	"pyrR"	"pyrimidine_operon_regulatory_protein"	93.8466666666667	135.173333333333	0.52177523277915
"gene-HI_0460"	866.560161906762	0.621612286060494	0.256874863553145	2.41990312894857	0.0155246421807522	0.0348704269601173	"mazG"	"mazG_protein"	73.3133333333333	123.713333333333	0.746922726485081
"gene-HI_0461"	1847.95012363866	0.444598013872288	0.225804013579697	1.96895532025328	0.0489582220400596	0.0945007541703477	"."	"conserved_hypothetical_protein"	151.996666666667	227.156666666667	0.576524588187731
"gene-HI_0462"	10267.2483455098	-0.826483193231645	0.24176069425681	-3.41860034681119	0.000629441035171817	0.00198752848605884	"lon"	"ATP-dependent_proteinase"	463.236666666667	288.916666666667	-0.67922220201221
"gene-HI_0463"	1250.40673700839	-0.0787017112702342	0.256612870098623	-0.306694326126305	0.759076048892147	0.828915966166636	"."	"oxygen-independent_coproporphyrinogen_III_oxidase%2C_putative"	94.8133333333333	98.6433333333333	0.0565468497361445
"gene-HI_0464"	1829.0821083217	0.431080898235802	0.241526340614055	1.78481939957284	0.0742906156162287	0.133769156011453	"rpiA"	"ribose_5-phosphate_isomerase_A"	200.99	297.91	0.565427292359031
"gene-HI_0465"	6213.59913829909	0.627269268553513	0.280217867743879	2.23850560852473	0.0251881020841764	0.0523900500390447	"serA"	"D-3-phosphoglycerate_dehydrogenase"	337.016666666667	570.9	0.758668521978876
"gene-HI_0466"	2367.39769191264	0.437847784177793	0.253207367257543	1.72920633755671	0.0837721725014864	0.147340965358316	"."	"conserved_hypothetical_protein"	202.903333333333	300.493333333333	0.564240741213422
"gene-HI_0467"	2704.03937084772	0.512555243458473	0.19389011666849	2.64353465904006	0.00820453653914056	0.0199727754018464	"."	"conserved_hypothetical_protein"	219.6	345.253333333333	0.650395168926601
"gene-HI_0468"	697.504864717287	0.330328511177157	0.228412690819676	1.446191584153	0.148123473546801	0.23364634786613	"hisG"	"ATP_phosphoribosyltransferase"	57.6733333333333	79.5833333333333	0.457776527535477
"gene-HI_0469"	1231.73868010763	0.0507887759286776	0.256589287840426	0.197938021326375	0.843093555938932	0.890613374546399	"hisD"	"histidinol_dehydrogenase"	80.2666666666667	91.2166666666667	0.182363797822612
"gene-HI_0470"	1212.03583673034	0.0158256654111732	0.231371609266606	0.0683993401841172	0.945467747058686	0.959226008802846	"hisC"	"histidinol-phosphate_aminotransferase"	92.9366666666667	103.166666666667	0.149133383327898
"gene-HI_0471"	1343.08620191063	0.270185860359998	0.275135113434106	0.982011554205736	0.326094156047807	0.447192851291366	"hisB"	"imidazoleglycerol-phosphate_dehydratase_/_histidinol-phosphatase"	95.1133333333333	125.456666666667	0.395834608386987
"gene-HI_0472"	563.62405681216	0.310099651546926	0.290807501396628	1.06633993297162	0.286270004103191	0.40340930940688	"hisH"	"amidotransferase"	71.36	96.6633333333333	0.432624611275708
"gene-HI_0473"	710.489064411481	-0.215383318055988	0.458367225905911	-0.469892492052213	0.638431828628756	0.736944819403921	"hisA"	"phosphoribosylformimino-5-aminoimidazole_carboxamide_ribotide_isomerase"	86.8	83.2766666666667	-0.0590876863383462
"gene-HI_0474"	719.448042909024	-0.238846718592631	0.337211042878807	-0.708300406041186	0.478758725010727	0.593403711405882	"hisF"	"hisF_cyclase"	85.4133333333333	80.2766666666667	-0.0884126980814792
"gene-HI_0475"	854.779294436633	-0.0406511599957788	0.247045282025376	-0.164549428600718	0.869298638600087	0.910022538786758	"hisIE"	"phosphoribosyl-AMP_cyclohydrolase_/_phosphoribosyl-ATP_pyrophosphohydrolase"	110.84	119.083333333333	0.102599663852879
"gene-HI_0476"	124.94242178003	0.574081994752976	0.467127217300865	1.22896284671682	0.219085736274664	0.322794960546695	"."	"predicted_coding_region_HI0476"	56.0333333333333	92.43	0.712080513948134
"gene-HI_0477"	1701.34191221623	-0.747854279493388	0.252340739213965	-2.96366841843665	0.00303995658509898	0.0081019026419381	"tyrP"	"tyrosine-specific_transport_protein"	150.816666666667	98.3133333333333	-0.612270855515179
"gene-HI_0478"	5936.28194594108	-0.449837858509878	0.348670500211767	-1.29015175713651	0.196997972497111	0.294989232012427	"atpC"	"ATP_synthase_F1%2C_subunit_epsilon"	1358.5	1081.05333333333	-0.329304541440789
"gene-HI_0479"	19264.4759626693	-0.587430213995273	0.328469355742562	-1.78838665989795	0.0737136470535845	0.133008088885104	"atpD"	"ATP_synthase_F1%2C_subunit_beta"	1431.89	1037.05666666667	-0.465042659747356
"gene-HI_0480"	13296.7100493048	-0.690305788090488	0.289045107494723	-2.38822858505948	0.0169298081621464	0.0373527286412926	"atpG"	"ATP_synthase_F1%2C_subunit_gamma"	1605.15666666667	1084.96666666667	-0.564632801273211
"gene-HI_0481"	27520.129168703	-0.4973485831069	0.273448198070732	-1.81880365866683	0.068941390024709	0.125827060537244	"atpA"	"ATP_synthase_F1%2C_subunit_alpha"	1777.36	1374.25	-0.370853500848196
"gene-HI_0482"	12411.5214343266	-0.271583268983968	0.253673199266647	-1.07060292442835	0.284348007984079	0.402287806750202	"atpH"	"ATP_synthase_F1%2C_subunit_delta"	2163.19333333333	1959.81666666667	-0.142374732756288
"gene-HI_0483"	6762.59911692925	-0.0914608531460601	0.250488837680755	-0.365129456437599	0.715014773569158	0.79583061962391	"atpF"	"ATP_synthase_F0%2C_subunit_b"	1260.51	1292.71333333333	0.0363663314423175
"gene-HI_0484"	5022.94154508163	-0.149355911054793	0.207057555663164	-0.721325578177703	0.470709223326829	0.585614686837018	"atpE"	"ATP_synthase_F0%2C_subunit_c"	1763.08333333333	1741.80333333333	-0.0175089361069067
"gene-HI_0485"	4452.59257019973	-0.520195170546791	0.250105189454631	-2.07990554566703	0.0375341972756977	0.0745976121454288	"atpB"	"ATP_synthase_F0%2C_subunit_a"	566.063333333333	431.913333333333	-0.389431638844707
"gene-HI_0485.1"	950.15243436779	-0.148994001202027	0.557869135606224	-0.267076975033076	0.789409895137286	0.850484153558533	"."	"predicted_coding_region_HI0485.1"	227.486666666667	228.17	0.00430821799696799
"gene-HI_0486"	1186.04861456512	1.29395854046163	0.302374464260381	4.27932478897217	1.87461141950601e-05	7.47699703478028e-05	"gidB"	"glucose-inhibited_division_protein"	95.4566666666667	256.5	1.41661957263558
"gene-HI_0487"	510.127452294756	2.24475603341999	0.360100518457144	6.2336928673074	4.55565854124829e-10	3.12618615645502e-09	"."	"predicted_coding_region_HI0487"	39.9266666666667	207.68	2.35017926424656
"gene-HI_0488"	536.940759427622	-0.433181060862711	0.467503198519841	-0.926584165058556	0.354142479612094	0.476288844107933	"."	"conserved_hypothetical_protein"	87.18	72.3133333333333	-0.266375874985104
"gene-HI_0489"	878.927113383815	0.573569370229031	0.241959837118478	2.37051478071618	0.0177633336722364	0.039092791149884	"."	"conserved_hypothetical_protein"	126.893333333333	208.746666666667	0.713706820123711
"gene-HI_0491"	1766.16962226841	-0.0482836243071147	0.259419501189354	-0.186121799193006	0.852349247308137	0.897670536590987	"."	"conserved_hypothetical_protein"	303.106666666667	320.293333333333	0.079313602293791
"gene-HI_0493"	71.5933982978695	0.90824045425054	0.474249087280689	1.91511270893177	0.055478131394608	0.104765312048539	"."	"conserved_hypothetical_protein"	11.8533333333333	24.4433333333333	0.985145139761525
"gene-HI_0494"	231.00863249474	2.17925800544475	0.410374795673338	5.31040899300125	1.09379493124959e-07	5.75977210020553e-07	"."	"acid_phosphatase"	14.3466666666667	71.0433333333333	2.2309396013022
"gene-HI_0495"	80.5637123605909	2.07532147047383	0.458792114474166	4.52344625158262	6.08407749529635e-06	2.59279879567275e-05	"."	"acid_phosphatase"	13.0266666666667	60.46	2.13147556302182
"gene-HI_0496"	955.131143655474	-0.824834366162795	0.363948528134773	-2.26634895431519	0.0234300263164052	0.049441326718516	"hslV"	"heat_shock_protein"	196.963333333333	123.71	-0.666656086019869
"gene-HI_0497"	3798.43747943529	-0.935016616083156	0.28619570500413	-3.26705327765021	0.00108673226651168	0.00326512752187779	"hslU"	"heat_shock_protein"	318.006666666667	183.976666666667	-0.786243276312797
"gene-HI_0498"	5122.614756004	-0.547643733810403	0.238014973192676	-2.30087933739815	0.0213984523463892	0.0461032168600203	"potD"	"spermidine/putrescine_ABC_transporter%2C_periplasmic-binding_protein"	551.02	414.97	-0.408241053509001
"gene-HI_0499"	911.54033397508	0.459663765919949	0.279614783857826	1.64391796305617	0.100193149154926	0.170211168593603	"."	"oxidoreductase%2C_putative"	50.45	76.8466666666667	0.597464188435208
"gene-HI_0500"	1139.2091894576	-0.546873756539764	0.227467604956835	-2.40418303363919	0.0162086555555331	0.0360709837769375	"."	"conserved_hypothetical_protein"	110.51	83.45	-0.401003765894166
"gene-HI_0501"	304.266931250874	2.37655338466642	0.312309275752062	7.60961511291497	2.74913364443028e-14	2.57620427002257e-13	"rbsD"	"high_affinity_ribose_transport_protein"	19.8366666666667	113.986666666667	2.46427017557368
"gene-HI_0502"	383.9468940283	2.1266095500229	0.399245441414702	5.32657190145336	1.00083672612816e-07	5.28623761709509e-07	"rbsA"	"D-ribose_ABC_transporter%2C_ATP-binding_protein"	8.22	40.1766666666667	2.1589883898874
"gene-HI_0503"	368.828552687123	2.25327516894159	0.330280974854294	6.82229780245634	8.95956878803249e-12	7.16354513648653e-11	"rbsC"	"D-ribose_ABC_transporter%2C_permease_protein"	11.2133333333333	59.22	2.30178570534889
"gene-HI_0504"	7497.97043129797	4.59775405913849	0.200543350428626	22.9264847191971	2.52955229326412e-116	5.5112620589492e-114	"rbsB"	"D-ribose_ABC_transporter%2C_periplasmic-binding_protein"	57.6066666666667	1535.33	4.71227954211465
"gene-HI_0505"	895.35121906573	1.41439546979248	0.462608077480703	3.05743790185221	0.00223237890268976	0.0061567032078928	"rbsK"	"ribokinase"	45.2366666666667	134.99	1.55639126836278
"gene-HI_0506"	484.075575552343	1.62021205287514	0.538424258856868	3.00917357682773	0.00261959406284936	0.0071120754696985	"rbsR"	"rbs_repressor"	20.3133333333333	69.88	1.73362236049565
"gene-HI_0507"	622.778286039661	-0.950347299043613	0.330155432494777	-2.87848451216579	0.00399590901333719	0.0104577618772473	"."	"conserved_hypothetical_transmembrane_protein"	126.523333333333	71.92	-0.806374779060325
"gene-HI_0508"	1790.68223199267	0.800207183167585	0.206234390287726	3.88008606154959	0.000104419511328104	0.000371435118867111	"menG"	"S-adenosylmethionine:2-demethylmenaquinone_methyltransferase"	227.42	434.78	0.931911010157831
"gene-HI_0509"	539.943239685735	-1.47614248980622	0.29523783698254	-4.99984183901713	5.73773611795525e-07	2.79354023843464e-06	"menA"	"1%2C4-dihydroxy-2-naphthoate_octaprenyltransferase"	72.9733333333333	29.0266666666667	-1.30076096024337
"gene-HI_0510"	872.929478816964	0.314214266548328	0.225720392682717	1.39205085909098	0.163906997452711	0.252822917309802	"."	"conserved_hypothetical_protein"	91.93	125.766666666667	0.44795912528422
"gene-HI_0511"	1233.34301115098	0.372761691391782	0.258410274263483	1.44251884896691	0.149156058094422	0.234850053530783	"tehA"	"tellurite_resistance_protein"	92.6466666666667	131.543333333333	0.501164559262746
"gene-HI_0512"	1220.05081400351	-2.06246102716309	0.363792817035409	-5.66932861393561	1.43358172785573e-08	8.16579395964881e-08	"HindIIR"	"Type_II_restriction_endonuclease"	215.766666666667	57.4266666666667	-1.8914440343374
"gene-HI_0513"	651.972088460683	-1.7631396930587	0.57047422754188	-3.09065617329621	0.00199714747107876	0.0055785705802729	"hindIIM"	"modification_methylase"	55.1833333333333	18.1966666666667	-1.54928640017546
"gene-HI_0514"	41174.1164271013	-1.41278768717185	0.210610670406604	-6.70805370138339	1.97237352219167e-11	1.5144700657181e-10	"rpoC"	"DNA-directed_RNA_polymerase%2C_beta'_chain"	1198.86666666667	493.093333333333	-1.28001860234017
"gene-HI_0515"	37623.8608459758	-1.38877296917388	0.241324122896156	-5.75480375731639	8.67425010979896e-09	5.09064577150828e-08	"rpoB"	"DNA-directed_RNA_polymerase%2C_beta_chain"	1148.82	481.853333333333	-1.25175108816308
"gene-HI_0516"	30960.1230582652	-2.20894780845839	0.339159005389372	-6.5130153507863	7.3656979632454e-11	5.46315385103691e-10	"rpL1"	"ribosomal_protein_L1"	6275.62333333333	1476.66666666667	-2.08666777211313
"gene-HI_0517"	41036.946180364	-2.26745004966305	0.345304779136546	-6.56651800572509	5.15054220429622e-11	3.88631820869624e-10	"rpL11"	"ribosomal_protein_L11"	13475.1	3047.47333333333	-2.14424420807664
